,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
8246,2016.0,Fall,Fall2016,2016_2017,SW 0314,,,Network Concepts,,,,,,
6475,2016.0,Fall,Fall2016,2016_2017,SW 0355,,,Database Management Systems,,,,,,
6438,2016.0,Fall,Fall2016,2016_2017,SW 0400,,,Software Engineering Methods,,,,,,
6437,2016.0,Fall,Fall2016,2016_2017,SW 0401,,,Software Design Methods,,,,,,
6476,2016.0,Fall,Fall2016,2016_2017,SW 0402,,,Database Management Systems,,,,,,
8247,2016.0,Fall,Fall2016,2016_2017,SW 0404,,,Network Concepts,,,,,,
6439,2016.0,Fall,Fall2016,2016_2017,SW 0406,,,Web Client Side Development I,,,,,,
6494,2017.0,Spring,Spring2017,2016_2017,SW 0407,,,Java for Programmers,,,,,,
6523,2016.0,Fall,Fall2016,2016_2017,SW 0409,,,Advanced Programming in Java,,,,,,
6491,2016.0,Fall,Fall2016,2016_2017,SW 0416,,,Mobile Application Development,,,,,,
6532,2017.0,Spring,Spring2017,2016_2017,SW 0420,,,Software Testing and Maintenance,,,,,,
6540,2017.0,Spring,Spring2017,2016_2017,SW 0448,,,Server Management,,,,,,
2294,2017.0,Spring,Spring2017,2016_2017,SW 0461,,,Pattern Recognition,,,,,,
6522,2016.0,Fall,Fall2016,2016_2017,SW 0505,,,Advanced Database Concepts,,,,,,
7728,2016.0,Fall,Fall2016,2016_2017,SW 0508,,,Data Warehouse Systems,,,,,,
6461,2017.0,Spring,Spring2017,2016_2017,SW 0512,,,Web Development II with ASP.NET,,,,,,
8249,2016.0,Fall,Fall2016,2016_2017,SW 0516,,,PHP/MySQL,,,,,,
6539,2017.0,Spring,Spring2017,2016_2017,SW 0530,,,Introduction to Information Security,,,,,,
7114,2016.0,Fall,Fall2016,2016_2017,SW 0550,,,Capstone Professional Project I,,,,,,
7115,2016.0,Fall,Fall2016,2016_2017,SW 0551,,,Capstone Professional Project II,,,,,,
6909,2016.0,Fall,Fall2016,2016_2017,TA 0011,,,Introduction to Theatre,,,,,,
7795,2016.0,Fall,Fall2016,2016_2017,TA 0030,,,Acting I,,,,,,
6917,2016.0,Fall,Fall2016,2016_2017,TA 0094,,,Theatre Fairfield: Performance Practicum,,,,,,
6933,2017.0,Spring,Spring2017,2016_2017,TA 0106,,,Theatre Management,,,,,,
357,2016.0,Fall,Fall2016,2016_2017,TA 0111,,,World Theatre II,,,,,,
8332,2017.0,Spring,Spring2017,2016_2017,TA 0150,,,Stagecraft,,,,,,
6928,2016.0,Fall,Fall2016,2016_2017,TA 0155,,,Design I,,,,,,
6922,2017.0,Spring,Spring2017,2016_2017,TA 0210,,,Theatre in Production: Shakespeare,,,,,,
356,2016.0,Fall,Fall2016,2016_2017,TA 0240,,,Directing,,,,,,
6916,2016.0,Fall,Fall2016,2016_2017,TA 0300B,,,Special Topics: Acting the Medical Patient,,,,,,
217,2016.0,Fall,Fall2016,2016_2017,TX 0500,,,Tax Research,,,,,,
6906,2016.0,Fall,Fall2016,2016_2017,TX 0502,,,Tax of Property Transactions,,,,,,
215,2016.0,Fall,Fall2016,2016_2017,TX 0510,,,Entity Taxation,,,,,,
7790,2016.0,Fall,Fall2016,2016_2017,TX 0530,,,Partnership Taxation,,,,,,
8295,2017.0,Spring,Spring2017,2016_2017,TX 0540,,,State and Local Taxation,,,,,,
233,2017.0,Spring,Spring2017,2016_2017,TX 0542,,,International Taxation,,,,,,
7793,2017.0,Spring,Spring2017,2016_2017,TX 0550,,,Tax Planning,,,,,,
2601,2017.0,Spring,Spring2017,2016_2017,WS 0301,,,"Women, Gender, and Sexuality Studies Capstone Seminar",,,,,,
