,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
698,NS,Nursing,7537,2016.0,Spring,Spring2016,2015_2016,NS 0667,Psychopharmacology,,,,,,
699,NS,Nursing,8592,2016.0,Summer,Summer2016,2015_2016,NS 0668,End-of-Life Nursing Education Consortium Core Curriculum,,,,,,
700,NS,Nursing,5370,2015.0,Fall,Fall2015,2015_2016,NS 0669,Advanced Pathophysiology for Anesthesia Practice,,,,,,
701,NS,Nursing,773,2016.0,Summer,Summer2016,2015_2016,NS 0670,Human Anatomy and Physiology for Nurse Anesthetists,,,,,,
702,NS,Nursing,5336,2015.0,Fall,Fall2015,2015_2016,NS 0699,DNP Seminar II,,,,,,
703,LA,Latin,1378,2015.0,Fall,Fall2015,2015_2016,LA 0111,Basic Latin,,,,,,
704,LA,Latin,1381,2015.0,Fall,Fall2015,2015_2016,LA 0210,Latin Readings (Comedy),,,,,,
705,LA,Latin,1395,2016.0,Spring,Spring2016,2015_2016,LA 0211,Readings in Latin Prose and Poetry II,,,,,,
706,ID,Interdisciplinary,6831,2016.0,Spring,Spring2016,2015_2016,ID 0395,Water Theme Seminar,,,,,,
707,IS,Information Systems,3593,2015.0,Fall,Fall2015,2015_2016,IS 0100,Intro to Information Systems,,,,,,
708,IS,Information Systems,3620,2016.0,Spring,Spring2016,2015_2016,IS 0135,Fundamentals of Web Design,,,,,,
709,IS,Information Systems,5461,2016.0,Spring,Spring2016,2015_2016,IS 0210,Business Analytics with Spreadsheets,,,,,,
710,IS,Information Systems,3622,2016.0,Spring,Spring2016,2015_2016,IS 0240,Systems Analysis and Logical Design,,,,,,
711,IS,Information Systems,3591,2015.0,Fall,Fall2015,2015_2016,IS 0260,Database Systems,,,,,,
712,IS,Information Systems,3592,2015.0,Fall,Fall2015,2015_2016,IS 0310,E-Business Applications,,,,,,
713,IS,Information Systems,3633,2015.0,Fall,Fall2015,2015_2016,IS 0320,Systems Design and Implementation,,,,,,
714,IS,Information Systems,3609,2016.0,Winter,Winter2016,2015_2016,IS 0500,Information Systems and Database Management,,,,,,
715,IS,Information Systems,3674,2015.0,Fall,Fall2015,2015_2016,IS 0520,Project Management,,,,,,
716,IS,Information Systems,7365,2016.0,Spring,Spring2016,2015_2016,IS 0540,Data Mining and Business Intelligence,,,,,,
717,IS,Information Systems,7364,2016.0,Spring,Spring2016,2015_2016,IS 0550,Business Analytics and Big Data Mgmt,,,,,,
718,IS,Information Systems,3639,2016.0,Spring,Spring2016,2015_2016,IS 0585,Contemporary Topics: Information Systems and Data,,,,,,
719,IS,Information Systems,7372,2016.0,Summer,Summer2016,2015_2016,IS 0585B,Contemporary Topics: Advanced Data Mining Applications,,,,,,
720,HR,Honors,5517,2015.0,Fall,Fall2015,2015_2016,HR 0100,Ideas That Shaped the West,,,,,,
721,HR,Honors,5510,2016.0,Spring,Spring2016,2015_2016,HR 0101,Minds and Bodies,,,,,,
722,HR,Honors,2727,2015.0,Fall,Fall2015,2015_2016,HR 0200,Challenges to the Western Tradition,,,,,,
723,HR,Honors,5903,2016.0,Spring,Spring2016,2015_2016,HR 0201,Non-Western Culture: Turkey,,,,,,
724,HR,Honors,328,2016.0,Spring,Spring2016,2015_2016,HR 0202,Honors Seminar: Connecticut History IS American History: From Local to National History,,,,,,
725,HR,Honors,2897,2016.0,Spring,Spring2016,2015_2016,HR 0300,Interdisciplinary Inquiry: Critical Environmental Policy and Legal Challenges for the 21st Century,,,,,,
726,HE,Hebrew,619,2015.0,Fall,Fall2015,2015_2016,HE 0110,Elementary Hebrew I,,,,,,
727,HS,Health Studies,1593,2016.0,Spring,Spring2016,2015_2016,HS 0101,Introduction to Health Studies,,,,,,
728,HS,Health Studies,968,2016.0,Spring,Spring2016,2015_2016,HS 0399,Health Studies Capstone,,,,,,
729,GR,Greek,1379,2015.0,Fall,Fall2015,2015_2016,GR 0111,Elementary Attic Greek,,,,,,
730,GR,Greek,1380,2015.0,Fall,Fall2015,2015_2016,GR 0211,Intermediate Greek Readings II,,,,,,
731,GM,German,3334,2015.0,Fall,Fall2015,2015_2016,GM 0110,Elementary German I,,,,,,
732,GM,German,3343,2016.0,Spring,Spring2016,2015_2016,GM 0111,Elementary German II,,,,,,
733,GM,German,3335,2015.0,Fall,Fall2015,2015_2016,GM 0210,Intermediate German I,,,,,,
734,GM,German,3345,2016.0,Spring,Spring2016,2015_2016,GM 0211,Intermediate German II,,,,,,
735,GM,German,3344,2016.0,Spring,Spring2016,2015_2016,GM 0252,German Culture & Civilization,,,,,,
736,GM,German,3336,2015.0,Fall,Fall2015,2015_2016,GM 0262,Survey of German Literature,,,,,,
737,FR,French,3240,2015.0,Fall,Fall2015,2015_2016,FR 0110,Elementary French I,,,,,,
738,FR,French,3252,2016.0,Spring,Spring2016,2015_2016,FR 0111,Elementary French II,,,,,,
739,FR,French,3243,2015.0,Fall,Fall2015,2015_2016,FR 0210,Intermediate French I,,,,,,
740,FR,French,3254,2016.0,Spring,Spring2016,2015_2016,FR 0211,Intermediate French II,,,,,,
741,FR,French,3242,2015.0,Fall,Fall2015,2015_2016,FR 0219,French Syntax and Expression,,,,,,
742,FR,French,3255,2016.0,Spring,Spring2016,2015_2016,FR 0220,Topics in Language and Culture,,,,,,
743,FR,French,3286,2016.0,Spring,Spring2016,2015_2016,FR 0271,Contemporary French Press and Media,,,,,,
744,FR,French,3282,2015.0,Fall,Fall2015,2015_2016,FR 0302,Survey of Literature in French II,,,,,,
745,FR,French,3865,2016.0,Spring,Spring2016,2015_2016,FR 0399,Capstone Seminar,,,,,,
746,HI,History,305,2015.0,Fall,Fall2015,2015_2016,HI 0010,Origins of the Modern World Since 1500,,,,,,
747,HI,History,3470,2015.0,Fall,Fall2015,2015_2016,HI 0201,Intro/ Hist of Western Science,,,,,,
748,HI,History,3479,2016.0,Spring,Spring2016,2015_2016,HI 0202,"Health and Healing in America, 1650-1980: History of Western Medicine",,,,,,
749,HI,History,7329,2016.0,Spring,Spring2016,2015_2016,HI 0203,European Society Middle Ages,,,,,,
750,HI,History,3463,2016.0,Spring,Spring2016,2015_2016,HI 0210,The Third Reich,,,,,,
751,HI,History,3412,2015.0,Fall,Fall2015,2015_2016,HI 0215,"Ireland,Middle Ages to Present",,,,,,
752,HI,History,3424,2016.0,Spring,Spring2016,2015_2016,HI 0217,Britain and its Empire Since 1800,,,,,,
753,HI,History,1408,2015.0,Fall,Fall2015,2015_2016,HI 0220,Ancient African Civilizations,,,,,,
754,HI,History,1418,2016.0,Spring,Spring2016,2015_2016,HI 0222,The Roman Revolution,,,,,,
755,HI,History,3381,2016.0,Spring,Spring2016,2015_2016,HI 0237,American Prophetic Tradition,,,,,,
756,HI,History,3390,2016.0,Summer,Summer2016,2015_2016,HI 0239,20th Century United States,,,,,,
757,HI,History,3507,2015.0,Fall,Fall2015,2015_2016,HI 0240,The Personal Is Political: Women's Activism in the 1960s,,,,,,
758,HI,History,312,2016.0,Spring,Spring2016,2015_2016,HI 0247,Family & Sexuality in U.S. History,,,,,,
759,HI,History,329,2016.0,Spring,Spring2016,2015_2016,HI 0256,Introduction to Public History,,,,,,
760,HI,History,3505,2015.0,Fall,Fall2015,2015_2016,HI 0262,"African-American History, 1619 to 1865",,,,,,
761,HI,History,3521,2016.0,Spring,Spring2016,2015_2016,HI 0263,Inventing Themselves: African-American Women in U.S. History,,,,,,
762,HI,History,7304,2016.0,Spring,Spring2016,2015_2016,HI 0265,"History of the Indian Subcontinent: Colonialism, Nationalism, and Democracy, c.1857-Today",,,,,,
763,HI,History,3382,2016.0,Spring,Spring2016,2015_2016,HI 0270,History of Global Humanitarian Action,,,,,,
764,HI,History,3372,2015.0,Fall,Fall2015,2015_2016,HI 0272,"Russia, 700-1700: History and Myth",,,,,,
765,HI,History,3370,2015.0,Fall,Fall2015,2015_2016,HI 0274,Historical Perspectives on Contemporary Global Crises,,,,,,
766,HI,History,6964,2015.0,Fall,Fall2015,2015_2016,HI 0279,China from the Classical Time to the 1800s,,,,,,
767,HI,History,3437,2015.0,Fall,Fall2015,2015_2016,HI 0281,Portrait of the Arabs,,,,,,
768,HI,History,6975,2016.0,Spring,Spring2016,2015_2016,HI 0285,Modern China:1800 to Present,,,,,,
769,HI,History,3398,2015.0,Fall,Fall2015,2015_2016,HI 0289,"Modern Latin America, 1800-Present",,,,,,
770,HI,History,3408,2016.0,Spring,Spring2016,2015_2016,HI 0297,"Power, Politics, History: US-Latin American Relations from the 1800s to the Present",,,,,,
771,HI,History,3535,2015.0,Fall,Fall2015,2015_2016,HI 0298,Historical Geography,,,,,,
772,HI,History,7331,2016.0,Spring,Spring2016,2015_2016,HI 0313,Godless: Atheism and Skeptical Thought in the West,,,,,,
773,HI,History,315,2016.0,Spring,Spring2016,2015_2016,HI 0346,"Saints, Sinners, and Sisters: Women and Religion in American History",,,,,,
774,HI,History,323,2015.0,Fall,Fall2015,2015_2016,HI 0349,The 1930s in America,,,,,,
775,HI,History,6974,2016.0,Spring,Spring2016,2015_2016,HI 0367,East Asia in 20th-Century American Wars,,,,,,
776,HI,History,3397,2015.0,Fall,Fall2015,2015_2016,HI 0383,"From Chocolate to Cocaine: Food, Consumption, and Commodities in Latin America, 1500 to the Present",,,,,,
777,HI,History,3373,2015.0,Fall,Fall2015,2015_2016,HI 0391,The Meanings of History,,,,,,
778,FT,Family Therapy,4203,2015.0,Fall,Fall2015,2015_2016,FT 0099,Comprehensive Exam in Marriage and Family Therapy,,,,,,
779,FT,Family Therapy,4219,2015.0,Fall,Fall2015,2015_2016,FT 0433,Multicultural Issues in Counseling,,,,,,
780,FT,Family Therapy,1705,2015.0,Fall,Fall2015,2015_2016,FT 0447,Lifespan Human Development,,,,,,
781,FT,Family Therapy,7427,2015.0,Fall,Fall2015,2015_2016,FT 0450,Techniques of Narrative and Solution-Focused Therapy,,,,,,
782,FT,Family Therapy,1758,2015.0,Fall,Fall2015,2015_2016,FT 0465,Introduction to Substance Abuse and Addictions,,,,,,
783,FT,Family Therapy,4266,2016.0,Spring,Spring2016,2015_2016,FT 0470,Professional Practice with LGBTQ Youth and Families,,,,,,
784,FT,Family Therapy,4227,2015.0,Fall,Fall2015,2015_2016,FT 0525,"Divorce, Single-Parenting, and Remarriage",,,,,,
785,FT,Family Therapy,4242,2015.0,Fall,Fall2015,2015_2016,FT 0550,Introduction to Marriage and Family Therapy,,,,,,
786,FT,Family Therapy,4204,2015.0,Fall,Fall2015,2015_2016,FT 0552,Intervention in Structural and Strategic Family Therapy,,,,,,
787,FT,Family Therapy,4240,2015.0,Fall,Fall2015,2015_2016,FT 0553,Family Therapy Pre-Practicum,,,,,,
788,FT,Family Therapy,4208,2016.0,Spring,Spring2016,2015_2016,FT 0555,Foundations of Marital and Family Therapy,,,,,,
789,FT,Family Therapy,4258,2015.0,Fall,Fall2015,2015_2016,FT 0556,Research in Marriage and Family Therapy,,,,,,
790,FT,Family Therapy,4228,2015.0,Fall,Fall2015,2015_2016,FT 0559,Practicum in Family Therapy I,,,,,,
791,FT,Family Therapy,4229,2015.0,Fall,Fall2015,2015_2016,FT 0560,Practicum in Family Therapy II,,,,,,
792,FT,Family Therapy,4263,2016.0,Spring,Spring2016,2015_2016,FT 0561,Advanced Interventions in Family Therapy,,,,,,
793,FT,Family Therapy,4293,2015.0,Fall,Fall2015,2015_2016,FT 0562,Human Sexuality and Sexual Dysfunction,,,,,,
794,FT,Family Therapy,4320,2016.0,Spring,Spring2016,2015_2016,FT 0565,"Ethical, Legal, and Professional Issues in Family Therapy",,,,,,
795,FT,Family Therapy,1708,2015.0,Fall,Fall2015,2015_2016,FT 0566,Substance Abuse and the Family,,,,,,
796,FT,Family Therapy,4257,2015.0,Fall,Fall2015,2015_2016,FT 0567,Couples Therapy,,,,,,
797,FT,Family Therapy,4300,2016.0,Spring,Spring2016,2015_2016,FT 0569,Assessment Techniques in Marriage and Family Therapy,,,,,,
798,FT,Family Therapy,4212,2016.0,Summer,Summer2016,2015_2016,FT 0580,Internship in Family Therapy I,,,,,,
799,FT,Family Therapy,4213,2016.0,Summer,Summer2016,2015_2016,FT 0581,Internship in Family Therapy II,,,,,,
800,EV,Environmental Studies,2891,2015.0,Fall,Fall2015,2015_2016,EV 0301,Environment Workshop,,,,,,
801,FI,Finance,2964,2015.0,Fall,Fall2015,2015_2016,FI 0101,Introduction to Finance,,,,,,
802,FI,Finance,2983,2016.0,Spring,Spring2016,2015_2016,FI 0190,Personal Finance,,,,,,
803,FI,Finance,3019,2015.0,Fall,Fall2015,2015_2016,FI 0200,Global Capital Markets,,,,,,
804,FI,Finance,3035,2015.0,Fall,Fall2015,2015_2016,FI 0210,Principles of Investment,,,,,,
805,FI,Finance,2994,2016.0,Spring,Spring2016,2015_2016,FI 0215,Financial Management,,,,,,
806,FI,Finance,7273,2015.0,Fall,Fall2015,2015_2016,FI 0240,International Finance,,,,,,
807,FI,Finance,3107,2016.0,Spring,Spring2016,2015_2016,FI 0310,Portfolio Analysis,,,,,,
808,FI,Finance,3096,2015.0,Fall,Fall2015,2015_2016,FI 0315,Futures and Options Markets,,,,,,
809,FI,Finance,7285,2015.0,Fall,Fall2015,2015_2016,FI 0320,Financial Modeling,,,,,,
810,FI,Finance,3079,2015.0,Fall,Fall2015,2015_2016,FI 0325,Real Estate Finance,,,,,,
811,FI,Finance,2992,2016.0,Spring,Spring2016,2015_2016,FI 0330,Case Studies in Finance,,,,,,
812,FI,Finance,3134,2016.0,Spring,Spring2016,2015_2016,FI 0397,Seminar in Finance: Fixed Income,,,,,,
813,FI,Finance,2966,2015.0,Fall,Fall2015,2015_2016,FI 0398,Seminar in Finance,,,,,,
814,FI,Finance,3118,2015.0,Fall,Fall2015,2015_2016,FI 0500,Shareholder Value,,,,,,
815,FI,Finance,3043,2016.0,Spring,Spring2016,2015_2016,FI 0530,Corporate Finance,,,,,,
816,FI,Finance,3034,2015.0,Fall,Fall2015,2015_2016,FI 0540,Investment Analysis,,,,,,
817,FI,Finance,3059,2016.0,Spring,Spring2016,2015_2016,FI 0545,Portfolio Management,,,,,,
818,FI,Finance,7281,2016.0,Spring,Spring2016,2015_2016,FI 0555,International Financial Management,,,,,,
819,FI,Finance,1857,2016.0,Summer,Summer2016,2015_2016,FI 0560,Global Financial Markets and Institutions,,,,,,
820,FI,Finance,3094,2015.0,Fall,Fall2015,2015_2016,FI 0565,Derivative Securities,,,,,,
821,FI,Finance,3132,2015.0,Fall,Fall2015,2015_2016,FI 0570,Fixed Income Securities,,,,,,
822,FI,Finance,3124,2016.0,Spring,Spring2016,2015_2016,FI 0575,Capital Budgeting,,,,,,
823,FI,Finance,3114,2016.0,Summer,Summer2016,2015_2016,FI 0580,Financial Risk Management,,,,,,
824,FI,Finance,3136,2015.0,Fall,Fall2015,2015_2016,FI 0585C,Seminar: Contemporary Topics in Finance: Trading,,,,,,
825,FI,Finance,2974,2016.0,Spring,Spring2016,2015_2016,FI 0585D,Seminar in Contemporary Topics: Rotman Trading Competition,,,,,,
826,FI,Finance,3109,2016.0,Spring,Spring2016,2015_2016,FI 0595,Research Methods in Finance,,,,,,
827,FTM,"Film, Television, and Media Arts",2935,2016.0,Spring,Spring2016,2015_2016,FTM 0010,Introduction to Film Studies,,,,,,
828,FTM,"Film, Television, and Media Arts",7267,2016.0,Spring,Spring2016,2015_2016,FTM 0011,"Lights, Camera, Audio",,,,,,
829,FTM,"Film, Television, and Media Arts",2933,2016.0,Spring,Spring2016,2015_2016,FTM 0102,American Television: History and Analysis,,,,,,
830,FTM,"Film, Television, and Media Arts",2925,2015.0,Fall,Fall2015,2015_2016,FTM 0103,World Cinema,,,,,,
831,FTM,"Film, Television, and Media Arts",7080,2016.0,Spring,Spring2016,2015_2016,FTM 0104,Documentary Cinema,,,,,,
832,FTM,"Film, Television, and Media Arts",2941,2015.0,Fall,Fall2015,2015_2016,FTM 0105B,American Film: Decades - The Radical 1960s,,,,,,
833,FTM,"Film, Television, and Media Arts",2923,2015.0,Fall,Fall2015,2015_2016,FTM 0106A,Film Genres: The Western,,,,,,
834,FTM,"Film, Television, and Media Arts",2934,2016.0,Spring,Spring2016,2015_2016,FTM 0106I,Film Genres: Cult Cinema,,,,,,
835,FTM,"Film, Television, and Media Arts",7079,2015.0,Fall,Fall2015,2015_2016,FTM 0107A,TV Genres: Crime Dramas,,,,,,
836,FTM,"Film, Television, and Media Arts",7083,2016.0,Spring,Spring2016,2015_2016,FTM 0109,"Women, Gender, and Sexuality in Cinema",,,,,,
837,FTM,"Film, Television, and Media Arts",2924,2015.0,Fall,Fall2015,2015_2016,FTM 0110A,Special Topics: Interactive Media and Digital Culture,,,,,,
838,FTM,"Film, Television, and Media Arts",2915,2015.0,Fall,Fall2015,2015_2016,FTM 0120,Beginning Screenwriting for Film and Television,,,,,,
839,FTM,"Film, Television, and Media Arts",8494,2016.0,Spring,Spring2016,2015_2016,FTM 0130,Nonlinear Editing for Film and Television,,,,,,
840,FTM,"Film, Television, and Media Arts",2916,2015.0,Fall,Fall2015,2015_2016,FTM 0131,Introduction to Production,,,,,,
841,FTM,"Film, Television, and Media Arts",7262,2015.0,Fall,Fall2015,2015_2016,FTM 0132,Web Design,,,,,,
842,FTM,"Film, Television, and Media Arts",7078,2015.0,Fall,Fall2015,2015_2016,FTM 0205,Survey of Film Music: Hearing the Movies,,,,,,
843,FTM,"Film, Television, and Media Arts",7266,2016.0,Spring,Spring2016,2015_2016,FTM 0220,Intermediate Screenwriting for Film and Television,,,,,,
844,FTM,"Film, Television, and Media Arts",8495,2016.0,Spring,Spring2016,2015_2016,FTM 0232,Studio Television Production,,,,,,
845,FTM,"Film, Television, and Media Arts",8496,2016.0,Spring,Spring2016,2015_2016,FTM 0235,Digital Motion Graphics,,,,,,
846,FTM,"Film, Television, and Media Arts",2917,2015.0,Fall,Fall2015,2015_2016,FTM 0310,Senior Capstone Seminar I,,,,,,
847,FTM,"Film, Television, and Media Arts",7268,2016.0,Spring,Spring2016,2015_2016,FTM 0311,Senior Capstone Seminar II,,,,,,
848,EG,Engineering,2320,2015.0,Fall,Fall2015,2015_2016,EG 0031,Fundamentals of Engineering I,,,,,,
849,EG,Engineering,7103,2016.0,Spring,Spring2016,2015_2016,EG 0145,Mathematical Analysis,,,,,,
850,EG,Engineering,2364,2015.0,Fall,Fall2015,2015_2016,EG 0390,Senior Design Project I,,,,,,
851,EG,Engineering,2373,2016.0,Spring,Spring2016,2015_2016,EG 0391,Senior Design Project II,,,,,,
852,EG,Engineering,2384,2015.0,Fall,Fall2015,2015_2016,EG 0410,English Skills for Engineering Graduate Students,,,,,,
853,EE,Electrical Engineering,7208,2015.0,Fall,Fall2015,2015_2016,EE 0207,Electronic Materials,,,,,,
854,EE,Electrical Engineering,2343,2015.0,Fall,Fall2015,2015_2016,EE 0213,Intro to Electric Circuits,,,,,,
855,EE,Electrical Engineering,1630,2015.0,Fall,Fall2015,2015_2016,EE 0213L,Electric Circuits Lab (PS/EG),,,,,,
856,EE,Electrical Engineering,2356,2016.0,Spring,Spring2016,2015_2016,EE 0221,Frequency Domain Circuit Analysis,,,,,,
857,EE,Electrical Engineering,2344,2015.0,Fall,Fall2015,2015_2016,EE 0231,Introduction to Electronics Circuits and Devices,,,,,,
858,EE,Electrical Engineering,2271,2015.0,Fall,Fall2015,2015_2016,EE 0231L,Electronics Circuits Lab,,,,,,
859,EE,Electrical Engineering,2345,2015.0,Fall,Fall2015,2015_2016,EE 0301,Signal & Systems I,,,,,,
860,EE,Electrical Engineering,2353,2016.0,Spring,Spring2016,2015_2016,EE 0331,Analog Electronics Design,,,,,,
861,EE,Electrical Engineering,2286,2016.0,Spring,Spring2016,2015_2016,EE 0331L,Analog Electronics Lab,,,,,,
862,EE,Electrical Engineering,2329,2016.0,Spring,Spring2016,2015_2016,EE 0335,Microelectronics,,,,,,
863,EE,Electrical Engineering,2252,2015.0,Fall,Fall2015,2015_2016,EE 0346,Embedded Microcontrollers,,,,,,
864,EE,Electrical Engineering,2254,2015.0,Fall,Fall2015,2015_2016,EE 0346L,Microcontroller Lab,,,,,,
865,EE,Electrical Engineering,2287,2016.0,Spring,Spring2016,2015_2016,EE 0360,Power Electronics,,,,,,
866,EE,Electrical Engineering,2297,2016.0,Summer,Summer2016,2015_2016,EE 0361,Green Power Generation,,,,,,
867,EE,Electrical Engineering,2355,2016.0,Spring,Spring2016,2015_2016,EE 0379,Communication Systems,,,,,,
868,EE,Electrical Engineering,7213,2015.0,Fall,Fall2015,2015_2016,EE 0385,Power Generation and Distribution,,,,,,
869,ENW,English: Writing,2454,2016.0,Summer,Summer2016,2015_2016,ENW 0200,Creative Writing,,,,,,
870,ENW,English: Writing,2757,2015.0,Fall,Fall2015,2015_2016,ENW 0202,Creative Writing: Poetry I,,,,,,
871,ENW,English: Writing,2853,2015.0,Fall,Fall2015,2015_2016,ENW 0205,Creative Writing: Fiction I,,,,,,
872,ENW,English: Writing,2410,2016.0,Spring,Spring2016,2015_2016,ENW 0206,Creative Writing: Nonfiction I,,,,,,
873,ENW,English: Writing,2854,2015.0,Fall,Fall2015,2015_2016,ENW 0207B,Themes in Creative Writing: Reading and Writing Spiritual Works,,,,,,
874,ENW,English: Writing,2875,2015.0,Fall,Fall2015,2015_2016,ENW 0214,Professional Presentations: Writing and Delivery,,,,,,
875,ENW,English: Writing,2768,2015.0,Fall,Fall2015,2015_2016,ENW 0220,News Writing,,,,,,
876,ENW,English: Writing,2863,2015.0,Fall,Fall2015,2015_2016,ENW 0221,News Writing II: Digital Design,,,,,,
877,ENW,English: Writing,2701,2016.0,Spring,Spring2016,2015_2016,ENW 0290,Writing and Responding,,,,,,
878,ENW,English: Writing,2859,2016.0,Spring,Spring2016,2015_2016,ENW 0305,Creative Writing: Fiction II,,,,,,
879,ENW,English: Writing,2406,2015.0,Fall,Fall2015,2015_2016,ENW 0306,Creative Writing: Nonfiction II,,,,,,
880,ENW,English: Writing,2463,2016.0,Spring,Spring2016,2015_2016,ENW 0311,Advanced Composition for Teachers,,,,,,
881,ENW,English: Writing,2105,2016.0,Spring,Spring2016,2015_2016,ENW 0317,Teaching and Learning Grammar,,,,,,
882,ENW,English: Writing,2770,2015.0,Fall,Fall2015,2015_2016,ENW 0320,Writing the Feature Story,,,,,,
883,ENW,English: Writing,2869,2016.0,Spring,Spring2016,2015_2016,ENW 0321,Big Data Storytelling,,,,,,
884,ENW,English: Writing,2774,2016.0,Spring,Spring2016,2015_2016,ENW 0330,Literary Journalism,,,,,,
885,ENW,English: Writing,2511,2015.0,Fall,Fall2015,2015_2016,ENW 0332,Business Writing,,,,,,
886,ENW,English: Writing,2518,2016.0,Spring,Spring2016,2015_2016,ENW 0337,Multimedia Writing,,,,,,
887,ENW,English: Writing,2878,2015.0,Fall,Fall2015,2015_2016,ENW 0339,Grant and Proposal Writing,,,,,,
888,ENW,English: Writing,2764,2016.0,Spring,Spring2016,2015_2016,ENW 0340,World of Publishing,,,,,,
889,ENW,English: Writing,2409,2016.0,Spring,Spring2016,2015_2016,ENW 0399,Advanced Portfolio Workshop,,,,,,
890,ECE,Electrical and Computer Engineering,7207,2015.0,Fall,Fall2015,2015_2016,ECE 0405,Electronic Materials,,,,,,
891,ECE,Electrical and Computer Engineering,1627,2015.0,Fall,Fall2015,2015_2016,ECE 0406,Advanced Digital Design,,,,,,
892,ECE,Electrical and Computer Engineering,2215,2015.0,Fall,Fall2015,2015_2016,ECE 0415,Engineering Applications of Numerical Methods,,,,,,
893,ECE,Electrical and Computer Engineering,2303,2015.0,Fall,Fall2015,2015_2016,ECE 0420,Readings in Electrical & Computer Engineering,,,,,,
894,ECE,Electrical and Computer Engineering,7911,2016.0,Summer,Summer2016,2015_2016,ECE 0423,Thermal Management of Microdevices,,,,,,
895,ECE,Electrical and Computer Engineering,2301,2015.0,Fall,Fall2015,2015_2016,ECE 0431,Biomedical Signal Processing,,,,,,
896,ECE,Electrical and Computer Engineering,2308,2016.0,Spring,Spring2016,2015_2016,ECE 0432,Biomedical Imaging,,,,,,
897,ECE,Electrical and Computer Engineering,2328,2016.0,Spring,Spring2016,2015_2016,ECE 0435,Microelectronics,,,,,,
898,ECE,Electrical and Computer Engineering,7086,2015.0,Fall,Fall2015,2015_2016,ECE 0440,Computer Graphics,,,,,,
899,ECE,Electrical and Computer Engineering,7096,2015.0,Fall,Fall2015,2015_2016,ECE 0441,Computer Systems Architecture,,,,,,
900,ECE,Electrical and Computer Engineering,2251,2015.0,Fall,Fall2015,2015_2016,ECE 0448,Embedded Microcontrollers,,,,,,
901,ECE,Electrical and Computer Engineering,2253,2015.0,Fall,Fall2015,2015_2016,ECE 0448L,Embedded Microcontrollers Lab,,,,,,
902,ECE,Electrical and Computer Engineering,2272,2015.0,Fall,Fall2015,2015_2016,ECE 0451,Nanoelectronics I,,,,,,
903,ECE,Electrical and Computer Engineering,8399,2016.0,Spring,Spring2016,2015_2016,ECE 0460,Network Programming,,,,,,
904,ECE,Electrical and Computer Engineering,2296,2016.0,Summer,Summer2016,2015_2016,ECE 0461,Green Power Generation,,,,,,
905,ECE,Electrical and Computer Engineering,8355,2016.0,Spring,Spring2016,2015_2016,ECE 0470,Network Embedded Systems,,,,,,
906,ECE,Electrical and Computer Engineering,2354,2016.0,Spring,Spring2016,2015_2016,ECE 0479,Communication Systems,,,,,,
907,ECE,Electrical and Computer Engineering,2273,2015.0,Fall,Fall2015,2015_2016,ECE 0480,Wireless Systems I,,,,,,
908,ECE,Electrical and Computer Engineering,7212,2015.0,Fall,Fall2015,2015_2016,ECE 0495,Power Generation and Distribution,,,,,,
909,ECE,Electrical and Computer Engineering,2285,2016.0,Spring,Spring2016,2015_2016,ECE 0505,Advanced Power Electronics,,,,,,
910,ECE,Electrical and Computer Engineering,2302,2015.0,Fall,Fall2015,2015_2016,ECE 0508,Engineering Entrepreneurship,,,,,,
911,MD,Educational Technology,2011,2016.0,Spring,Spring2016,2015_2016,MD 0099,Comp Exam: Schl Library Media,,,,,,
912,MD,Educational Technology,2171,2015.0,Fall,Fall2015,2015_2016,MD 0300,Introduction to Educational Technology,,,,,,
913,MD,Educational Technology,2178,2015.0,Fall,Fall2015,2015_2016,MD 0400,Introduction to Educational Technology,,,,,,
914,MD,Educational Technology,2173,2016.0,Summer,Summer2016,2015_2016,MD 0401E,Special Topics: Technology for K-12 Teachers,,,,,,
915,MD,Educational Technology,2177,2015.0,Fall,Fall2015,2015_2016,MD 0433,Critical Viewing of Television,,,,,,
916,MD,Educational Technology,7896,2016.0,Summer,Summer2016,2015_2016,MD 0500,Technology and Transformational Culture,,,,,,
917,MD,Educational Technology,7193,2015.0,Fall,Fall2015,2015_2016,MD 0503,Research and Evaluation in K-12 Consultation and Leadership,,,,,,
918,EN,English,2102,2015.0,Fall,Fall2015,2015_2016,EN 0011,Texts and Contexts I: Writing as Craft and Inquiry,,,,,,
919,EN,English,2106,2016.0,Spring,Spring2016,2015_2016,EN 0012,Texts and Contexts II: Writing About Literature,,,,,,
920,EN,English,1398,2016.0,Spring,Spring2016,2015_2016,EN 0100C,Special Topics: Ancient Historians as Literature,,,,,,
921,EN,English,338,2015.0,Fall,Fall2015,2015_2016,EN 0102,Introduction to Contemporary World Literature,,,,,,
922,EN,English,2791,2016.0,Spring,Spring2016,2015_2016,EN 0103,Fairy Tales,,,,,,
923,EN,English,1383,2015.0,Fall,Fall2015,2015_2016,EN 0106,Masterpieces of Greek Literature in English Translation,,,,,,
924,EN,English,1394,2016.0,Spring,Spring2016,2015_2016,EN 0108,Myth in Classical Literature,,,,,,
925,EN,English,2803,2016.0,Spring,Spring2016,2015_2016,EN 0111,International Short Fiction,,,,,,
